journal	date	pmc_id	paper_section	word	Nchar	Nwords	n
Elife	2021-07-01	8064750	sa1	ponder	21364	3266	0
Elife	2021-07-01	8064750	sa2	ponder	53688	8169	0
Elife	2021-07-01	8064750	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8064750	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8064750	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8064750	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8062133	introduction	ponder	10996	1442	0
Elife	2021-07-01	8062133	results	ponder	30440	3405	0
Elife	2021-07-01	8062133	discussion	ponder	10887	1538	0
Elife	2021-07-01	8062133	methods	ponder	19012	2384	0
Elife	2021-07-01	8062133	sa1	ponder	5471	836	0
Elife	2021-07-01	8062133	sa2	ponder	6632	964	0
Elife	2021-07-01	8062133	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8062133	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8062133	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8062133	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8060034	introduction	ponder	14022	1837	0
Elife	2021-07-01	8060034	results	ponder	46363	6202	0
Elife	2021-07-01	8060034	discussion	ponder	15900	2088	0
Elife	2021-07-01	8060034	methods	ponder	27965	3921	0
Elife	2021-07-01	8060034	sa1	ponder	13145	2018	0
Elife	2021-07-01	8060034	sa2	ponder	54445	8081	0
Elife	2021-07-01	8060034	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8060034	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8060034	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8060034	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8024005	introduction	ponder	-1	-1	-1
Elife	2021-07-01	8024005	results	ponder	-1	-1	-1
Elife	2021-07-01	8024005	discussion	ponder	-1	-1	-1
Elife	2021-07-01	8024005	methods	ponder	-1	-1	-1
Elife	2021-07-01	8024005	sa1	ponder	-1	-1	-1
Elife	2021-07-01	8024005	sa2	ponder	-1	-1	-1
Elife	2021-07-01	8024005	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8024005	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8024005	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8024005	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8137144	introduction	ponder	4816	608	0
Elife	2021-07-01	8137144	results	ponder	70258	8541	0
Elife	2021-07-01	8137144	discussion	ponder	9126	1265	0
Elife	2021-07-01	8137144	methods	ponder	23734	3006	0
Elife	2021-07-01	8137144	sa1	ponder	8912	1302	0
Elife	2021-07-01	8137144	sa2	ponder	16247	2403	0
Elife	2021-07-01	8137144	sa3	ponder	-1	-1	-1
Elife	2021-07-01	8137144	sa4	ponder	-1	-1	-1
Elife	2021-07-01	8137144	sa5	ponder	-1	-1	-1
Elife	2021-07-01	8137144	sa6	ponder	-1	-1	-1
Elife	2021-07-01	8024007	introduction	ponder	3141	369	0
Elife	2021-07-01	8024007	results	ponder	39206	4446	0
Elife	2021-07-01	8024007	discussion	ponder	9569	1173	0
