journal	date	pmc_id
BMJ Open	2022-01-01	8596037
BMJ Open	2022-01-01	8634014
BMJ Open	2022-01-01	8628333
BMJ Open	2022-01-01	8628336
BMJ Open	2022-01-01	8627397
BMJ Open	2022-01-01	8627411
BMJ Open	2022-01-01	8628322
BMJ Open	2022-01-01	8634002
BMJ Open	2022-01-01	8627394
BMJ Open	2022-01-01	8628343
BMJ Open	2022-01-01	8638453
BMJ Open	2022-01-01	8634026
BMJ Open	2022-01-01	8634240
BMJ Open	2022-01-01	8637315
BMJ Open	2022-01-01	8727681
BMJ Open	2022-01-01	8634661
BMJ Open	2022-01-01	8634234
BMJ Open	2022-01-01	8638462
BMJ Open	2022-01-01	8637310
BMJ Open	2022-01-01	8628331
BMJ Open	2022-01-01	8627401
BMJ Open	2022-01-01	8634020
BMJ Open	2022-01-01	8634233
BMJ Open	2022-01-01	8634662
BMJ Open	2022-01-01	8628118
BMJ Open	2022-01-01	8634023
BMJ Open	2022-01-01	8647527
BMJ Open	2022-01-01	8650485
BMJ Open	2022-01-01	8647545
BMJ Open	2022-01-01	8647398
BMJ Open	2022-01-01	8647551
BMJ Open	2022-01-01	8650472
BMJ Open	2022-01-01	8650486
BMJ Open	2022-01-01	8646970
BMJ Open	2022-01-01	8655341
BMJ Open	2022-01-01	8655525
BMJ Open	2022-01-01	8647552
BMJ Open	2022-01-01	9066348
BMJ Open	2022-01-01	8647556
BMJ Open	2022-01-01	8655554
BMJ Open	2022-01-01	8647393
BMJ Open	2022-01-01	8655543
BMJ Open	2022-01-01	8647400
BMJ Open	2022-01-01	8655542
BMJ Open	2022-01-01	8650478
BMJ Open	2022-01-01	8655346
BMJ Open	2022-01-01	8655578
BMJ Open	2022-01-01	8650304
BMJ Open	2022-01-01	8655344
BMJ Open	2022-01-01	8647396
BMJ Open	2022-01-01	8650476
BMJ Open	2022-01-01	8666896
BMJ Open	2022-01-01	8672022
BMJ Open	2022-01-01	8679106
BMJ Open	2022-01-01	8671918
BMJ Open	2022-01-01	8671925
BMJ Open	2022-01-01	8672000
BMJ Open	2022-01-01	8672026
BMJ Open	2022-01-01	8672010
BMJ Open	2022-01-01	8663101
BMJ Open	2022-01-01	8679098
BMJ Open	2022-01-01	8672016
BMJ Open	2022-01-01	8671916
BMJ Open	2022-01-01	8663079
BMJ Open	2022-01-01	8671973
BMJ Open	2022-01-01	8679061
BMJ Open	2022-01-01	8671988
BMJ Open	2022-01-01	8671851
BMJ Open	2022-01-01	8666885
BMJ Open	2022-01-01	8672018
BMJ Open	2022-01-01	8679124
BMJ Open	2022-01-01	8672005
BMJ Open	2022-01-01	8678558
BMJ Open	2022-01-01	8671913
BMJ Open	2022-01-01	9065767
BMJ Open	2022-01-01	8672003
BMJ Open	2022-01-01	8685937
BMJ Open	2022-01-01	8693091
BMJ Open	2022-01-01	8685945
BMJ Open	2022-01-01	8679066
BMJ Open	2022-01-01	8705223
BMJ Open	2022-01-01	8688728
BMJ Open	2022-01-01	8689191
BMJ Open	2022-01-01	8685162
BMJ Open	2022-01-01	8705086
BMJ Open	2022-01-01	8693090
BMJ Open	2022-01-01	8679075
BMJ Open	2022-01-01	8689195
BMJ Open	2022-01-01	8679115
BMJ Open	2022-01-01	8705218
BMJ Open	2022-01-01	8704958
BMJ Open	2022-01-01	8689188
BMJ Open	2022-01-01	8685974
BMJ Open	2022-01-01	8689158
BMJ Open	2022-01-01	8693092
BMJ Open	2022-01-01	8679131
BMJ Open	2022-01-01	8704953
BMJ Open	2022-01-01	8710426
BMJ Open	2022-01-01	8689179
BMJ Open	2022-01-01	8685939
BMJ Open	2022-01-01	8685964
BMJ Open	2022-01-01	8719188
BMJ Open	2022-01-01	8704981
BMJ Open	2022-01-01	9066339
BMJ Open	2022-01-01	8712978
BMJ Open	2022-01-01	9066351
BMJ Open	2022-01-01	8710862
BMJ Open	2022-01-01	9066345
BMJ Open	2022-01-01	8713016
BMJ Open	2022-01-01	8712979
BMJ Open	2022-01-01	8719200
BMJ Open	2022-01-01	8718458
BMJ Open	2022-01-01	8720994
BMJ Open	2022-01-01	8720983
BMJ Open	2022-01-01	8720978
BMJ Open	2022-01-01	8713013
BMJ Open	2022-01-01	8718342
BMJ Open	2022-01-01	8720638
BMJ Open	2022-01-01	8712981
BMJ Open	2022-01-01	8712985
BMJ Open	2022-01-01	8720993
BMJ Open	2022-01-01	8718410
BMJ Open	2022-01-01	8719205
BMJ Open	2022-01-01	8710653
BMJ Open	2022-01-01	8710858
BMJ Open	2022-01-01	8710871
BMJ Open	2022-04-01	8743835
BMJ Open	2022-04-01	8728419
BMJ Open	2022-04-01	8744091
BMJ Open	2022-04-01	8743834
BMJ Open	2022-04-01	8744127
BMJ Open	2022-04-01	8739421
BMJ Open	2022-04-01	8739061
BMJ Open	2022-04-01	8734022
BMJ Open	2022-04-01	8744120
BMJ Open	2022-04-01	8739068
BMJ Open	2022-04-01	8739074
BMJ Open	2022-04-01	8739430
BMJ Open	2022-04-01	8728456
BMJ Open	2022-04-01	8739676
BMJ Open	2022-04-01	8734032
BMJ Open	2022-04-01	8744113
BMJ Open	2022-04-01	8724587
BMJ Open	2022-04-01	8739431
BMJ Open	2022-04-01	8734007
BMJ Open	2022-04-01	8739418
BMJ Open	2022-04-01	8739426
BMJ Open	2022-04-01	8739059
BMJ Open	2022-04-01	8728415
BMJ Open	2022-04-01	8739420
BMJ Open	2022-04-01	8724812
BMJ Open	2022-04-01	8753421
BMJ Open	2022-04-01	8756263
BMJ Open	2022-04-01	8756277
BMJ Open	2022-04-01	8756274
BMJ Open	2022-04-01	8756273
BMJ Open	2022-04-01	8756288
BMJ Open	2022-04-01	8756076
BMJ Open	2022-04-01	8753407
BMJ Open	2022-04-01	8753422
BMJ Open	2022-04-01	8753396
BMJ Open	2022-04-01	8762138
BMJ Open	2022-04-01	8753416
BMJ Open	2022-04-01	8753386
BMJ Open	2022-04-01	8756260
BMJ Open	2022-04-01	8753089
BMJ Open	2022-04-01	8753096
BMJ Open	2022-04-01	8753412
BMJ Open	2022-04-01	8753399
BMJ Open	2022-04-01	8762095
BMJ Open	2022-04-01	8756270
BMJ Open	2022-04-01	8753417
BMJ Open	2022-04-01	8762140
BMJ Open	2022-04-01	8762129
BMJ Open	2022-04-01	8753406
BMJ Open	2022-04-01	8762124
BMJ Open	2022-04-01	8765024
BMJ Open	2022-04-01	8783967
BMJ Open	2022-04-01	8785162
BMJ Open	2022-04-01	8765027
BMJ Open	2022-04-01	8783827
BMJ Open	2022-04-01	8765017
BMJ Open	2022-04-01	8765012
BMJ Open	2022-04-01	8785196
BMJ Open	2022-04-01	8765036
BMJ Open	2022-04-01	8783832
BMJ Open	2022-04-01	8764711
BMJ Open	2022-04-01	8783809
BMJ Open	2022-04-01	8768936
BMJ Open	2022-04-01	8765031
BMJ Open	2022-04-01	8772410
BMJ Open	2022-04-01	8765019
BMJ Open	2022-04-01	8768915
BMJ Open	2022-04-01	8785163
BMJ Open	2022-04-01	8772429
BMJ Open	2022-04-01	8785165
BMJ Open	2022-04-01	8764716
BMJ Open	2022-04-01	8764712
BMJ Open	2022-04-01	8783820
BMJ Open	2022-04-01	8772414
BMJ Open	2022-04-01	8783828
BMJ Open	2022-04-01	8808317
BMJ Open	2022-04-01	8808455
BMJ Open	2022-04-01	8808460
BMJ Open	2022-04-01	8796231
BMJ Open	2022-04-01	8804634
BMJ Open	2022-04-01	8808318
BMJ Open	2022-04-01	8804647
BMJ Open	2022-04-01	8808412
BMJ Open	2022-04-01	8808440
BMJ Open	2022-04-01	8808393
BMJ Open	2022-04-01	8808383
BMJ Open	2022-04-01	8808316
BMJ Open	2022-04-01	8804628
BMJ Open	2022-04-01	8795930
BMJ Open	2022-04-01	8808395
BMJ Open	2022-04-01	8804625
BMJ Open	2022-04-01	8808417
BMJ Open	2022-04-01	8808315
BMJ Open	2022-04-01	8808461
BMJ Open	2022-04-01	8808401
BMJ Open	2022-04-01	8804644
BMJ Open	2022-04-01	8808389
BMJ Open	2022-04-01	8808416
BMJ Open	2022-04-01	8829847
BMJ Open	2022-04-01	8804676
BMJ Open	2022-04-01	8819799
BMJ Open	2022-04-01	8823136
BMJ Open	2022-04-01	8811556
BMJ Open	2022-04-01	8822532
BMJ Open	2022-04-01	8819788
BMJ Open	2022-04-01	8819797
BMJ Open	2022-04-01	8814808
BMJ Open	2022-04-01	8823089
BMJ Open	2022-04-01	8823075
BMJ Open	2022-04-01	8814806
BMJ Open	2022-04-01	8830227
BMJ Open	2022-04-01	8811571
BMJ Open	2022-04-01	8811580
BMJ Open	2022-04-01	8814812
BMJ Open	2022-04-01	8811575
BMJ Open	2022-04-01	8823141
BMJ Open	2022-04-01	8814743
BMJ Open	2022-04-01	8830241
BMJ Open	2022-04-01	8823135
BMJ Open	2022-04-01	8822535
BMJ Open	2022-04-01	8822506
BMJ Open	2022-04-01	8811275
BMJ Open	2022-04-01	8814430
BMJ Open	2022-04-01	8823216
BMJ Open	2022-04-01	8811585
BMJ Open	2022-04-01	8845177
BMJ Open	2022-04-01	8845210
BMJ Open	2022-04-01	8845194
BMJ Open	2022-04-01	8845187
BMJ Open	2022-04-01	8830251
BMJ Open	2022-04-01	8830256
BMJ Open	2022-04-01	8829848
BMJ Open	2022-04-01	8852240
BMJ Open	2022-04-01	8845315
BMJ Open	2022-04-01	8829837
BMJ Open	2022-04-01	8844952
BMJ Open	2022-04-01	8845207
BMJ Open	2022-04-01	8845176
BMJ Open	2022-04-01	8852754
BMJ Open	2022-04-01	8845221
BMJ Open	2022-04-01	8845205
BMJ Open	2022-04-01	8845319
BMJ Open	2022-04-01	8852760
BMJ Open	2022-04-01	8852711
BMJ Open	2022-04-01	8852672
BMJ Open	2022-04-01	8844964
BMJ Open	2022-04-01	8852670
BMJ Open	2022-04-01	8845179
BMJ Open	2022-04-01	8829834
BMJ Open	2022-04-01	8852713
BMJ Open	2022-04-01	8860060
BMJ Open	2022-04-01	8860010
BMJ Open	2022-04-01	8862487
BMJ Open	2022-04-01	8860020
BMJ Open	2022-04-01	8889447
BMJ Open	2022-04-01	8860022
BMJ Open	2022-04-01	8860034
BMJ Open	2022-04-01	8867378
BMJ Open	2022-04-01	8867377
BMJ Open	2022-04-01	8861884
BMJ Open	2022-04-01	8862459
BMJ Open	2022-04-01	8860044
BMJ Open	2022-04-01	8860061
BMJ Open	2022-04-01	8883251
BMJ Open	2022-04-01	8862471
BMJ Open	2022-04-01	8860051
BMJ Open	2022-04-01	8867328
BMJ Open	2022-04-01	8867371
BMJ Open	2022-04-01	8860027
BMJ Open	2022-04-01	8889444
BMJ Open	2022-04-01	8867339
BMJ Open	2022-04-01	8867337
BMJ Open	2022-04-01	8882655
BMJ Open	2022-04-01	8867352
BMJ Open	2022-04-01	8860025
BMJ Open	2022-04-01	8867336
BMJ Open	2022-04-01	8883275
BMJ Open	2022-04-01	8883263
BMJ Open	2022-04-01	8867342
BMJ Open	2022-04-01	8867380
BMJ Open	2022-04-01	8867344
BMJ Open	2022-04-01	8886413
BMJ Open	2022-04-01	8889313
BMJ Open	2022-04-01	8889314
BMJ Open	2022-04-01	8886440
BMJ Open	2022-04-01	8883282
BMJ Open	2022-04-01	8882635
BMJ Open	2022-04-01	8867373
BMJ Open	2022-04-01	8886427
BMJ Open	2022-04-01	8867381
BMJ Open	2022-04-01	8886425
BMJ Open	2022-04-01	8886405
BMJ Open	2022-04-01	8867322
BMJ Open	2022-04-01	8882656
BMJ Open	2022-04-01	8883222
BMJ Open	2022-04-01	8889316
BMJ Open	2022-04-01	8883252
BMJ Open	2022-04-01	8882639
BMJ Open	2022-04-01	8883226
BMJ Open	2022-04-01	8883215
BMJ Open	2022-04-01	8896044
BMJ Open	2022-04-01	8905985
BMJ Open	2022-04-01	8896060
BMJ Open	2022-04-01	8900030
BMJ Open	2022-04-01	8895419
BMJ Open	2022-04-01	8905989
BMJ Open	2022-04-01	8896054
BMJ Open	2022-04-01	8905940
BMJ Open	2022-04-01	8895933
BMJ Open	2022-04-01	8896064
BMJ Open	2022-04-01	8905979
BMJ Open	2022-04-01	8905951
BMJ Open	2022-04-01	8918074
BMJ Open	2022-04-01	8905982
BMJ Open	2022-04-01	8900053
BMJ Open	2022-04-01	8905885
BMJ Open	2022-04-01	8905889
BMJ Open	2022-04-01	8905870
BMJ Open	2022-04-01	8900032
BMJ Open	2022-04-01	8905414
BMJ Open	2022-04-01	8905966
BMJ Open	2022-04-01	8900041
BMJ Open	2022-04-01	8905949
BMJ Open	2022-04-01	8905970
BMJ Open	2022-04-01	8896034
BMJ Open	2022-04-01	8915380
BMJ Open	2022-04-01	8928244
BMJ Open	2022-04-01	8928322
BMJ Open	2022-04-01	8915324
BMJ Open	2022-04-01	8915355
BMJ Open	2022-04-01	8919444
BMJ Open	2022-04-01	8919442
BMJ Open	2022-04-01	8914408
BMJ Open	2022-04-01	8915289
BMJ Open	2022-04-01	8915298
BMJ Open	2022-04-01	8928257
BMJ Open	2022-04-01	8915265
BMJ Open	2022-04-01	8928245
BMJ Open	2022-04-01	8921853
BMJ Open	2022-04-01	8915302
BMJ Open	2022-04-01	8919130
BMJ Open	2022-04-01	8915351
BMJ Open	2022-04-01	8919454
BMJ Open	2022-04-01	8915296
BMJ Open	2022-04-01	8915341
BMJ Open	2022-04-01	8915338
BMJ Open	2022-04-01	8915378
BMJ Open	2022-04-01	8915354
BMJ Open	2022-04-01	8921923
BMJ Open	2022-04-01	8928274
BMJ Open	2022-04-01	8935172
BMJ Open	2022-04-01	8943742
BMJ Open	2022-04-01	8938700
BMJ Open	2022-04-01	8935173
BMJ Open	2022-04-01	8968535
BMJ Open	2022-04-01	8928331
BMJ Open	2022-04-01	8928278
BMJ Open	2022-04-01	8935185
BMJ Open	2022-04-01	8928303
BMJ Open	2022-04-01	8932263
BMJ Open	2022-04-01	8943767
BMJ Open	2022-04-01	8935009
BMJ Open	2022-04-01	8932285
BMJ Open	2022-04-01	8932267
BMJ Open	2022-04-01	8935008
BMJ Open	2022-04-01	8943776
BMJ Open	2022-04-01	8928290
BMJ Open	2022-04-01	8938696
BMJ Open	2022-04-01	8938699
BMJ Open	2022-04-01	8935181
BMJ Open	2022-04-01	8943738
BMJ Open	2022-04-01	8927929
BMJ Open	2022-04-01	8932259
BMJ Open	2022-04-01	8943752
BMJ Open	2022-04-01	8932270
BMJ Open	2022-04-01	8971776
BMJ Open	2022-04-01	8961154
BMJ Open	2022-04-01	8977785
BMJ Open	2022-04-01	8977744
BMJ Open	2022-04-01	8977460
BMJ Open	2022-04-01	8977801
BMJ Open	2022-04-01	8977796
BMJ Open	2022-04-01	8977750
BMJ Open	2022-04-01	8977819
BMJ Open	2022-04-01	8971764
BMJ Open	2022-04-01	8977782
BMJ Open	2022-04-01	8977802
BMJ Open	2022-04-01	8977767
BMJ Open	2022-04-01	8971801
BMJ Open	2022-04-01	8977794
BMJ Open	2022-04-01	8977765
BMJ Open	2022-04-01	8977821
BMJ Open	2022-04-01	8971802
BMJ Open	2022-04-01	8977748
BMJ Open	2022-04-01	8977786
BMJ Open	2022-04-01	8971767
BMJ Open	2022-04-01	8971804
BMJ Open	2022-04-01	8968542
BMJ Open	2022-04-01	8968531
BMJ Open	2022-04-01	8971769
BMJ Open	2022-07-01	8995949
BMJ Open	2022-07-01	8987786
BMJ Open	2022-07-01	8987797
BMJ Open	2022-07-01	8995953
BMJ Open	2022-07-01	8996017
BMJ Open	2022-07-01	8991042
BMJ Open	2022-07-01	8995574
BMJ Open	2022-07-01	8996012
BMJ Open	2022-07-01	8987745
BMJ Open	2022-07-01	8990262
BMJ Open	2022-07-01	8991068
BMJ Open	2022-07-01	8996003
BMJ Open	2022-07-01	8995568
BMJ Open	2022-07-01	8995577
BMJ Open	2022-07-01	8991067
BMJ Open	2022-07-01	8996014
BMJ Open	2022-07-01	8991050
BMJ Open	2022-07-01	8996005
BMJ Open	2022-07-01	8987781
BMJ Open	2022-07-01	8995963
BMJ Open	2022-07-01	8995569
BMJ Open	2022-07-01	8990258
BMJ Open	2022-07-01	8991045
BMJ Open	2022-07-01	8995956
BMJ Open	2022-07-01	8987751
BMJ Open	2022-07-01	9002253
BMJ Open	2022-07-01	9013793
BMJ Open	2022-07-01	9006832
BMJ Open	2022-07-01	9014028
BMJ Open	2022-07-01	9006191
BMJ Open	2022-07-01	9006828
BMJ Open	2022-07-01	9006835
BMJ Open	2022-07-01	9006840
BMJ Open	2022-07-01	9013789
BMJ Open	2022-07-01	9014079
BMJ Open	2022-07-01	9014051
BMJ Open	2022-07-01	9014050
BMJ Open	2022-07-01	9006847
BMJ Open	2022-07-01	9014072
BMJ Open	2022-07-01	9013791
BMJ Open	2022-07-01	9014030
BMJ Open	2022-07-01	9014037
BMJ Open	2022-07-01	9013998
BMJ Open	2022-07-01	9006796
BMJ Open	2022-07-01	9013794
BMJ Open	2022-07-01	9014057
BMJ Open	2022-07-01	9006803
BMJ Open	2022-07-01	9006820
BMJ Open	2022-07-01	9014105
BMJ Open	2022-07-01	9013993
BMJ Open	2022-07-01	9036461
BMJ Open	2022-07-01	9021454
BMJ Open	2022-07-01	9021776
BMJ Open	2022-07-01	9058787
BMJ Open	2022-07-01	9021457
BMJ Open	2022-07-01	9021804
BMJ Open	2022-07-01	9020291
BMJ Open	2022-07-01	9036424
BMJ Open	2022-07-01	9023851
BMJ Open	2022-07-01	9036430
BMJ Open	2022-07-01	9024255
BMJ Open	2022-07-01	9021461
BMJ Open	2022-07-01	9020299
BMJ Open	2022-07-01	9024230
BMJ Open	2022-07-01	9036431
BMJ Open	2022-07-01	9021764
BMJ Open	2022-07-01	9020310
BMJ Open	2022-07-01	9024233
BMJ Open	2022-07-01	9023849
BMJ Open	2022-07-01	9036426
BMJ Open	2022-07-01	9024228
BMJ Open	2022-07-01	9036428
BMJ Open	2022-07-01	9036467
BMJ Open	2022-07-01	9024234
BMJ Open	2022-07-01	9020288
BMJ Open	2022-07-01	9045106
BMJ Open	2022-07-01	9047976
BMJ Open	2022-07-01	9058791
BMJ Open	2022-07-01	9047744
BMJ Open	2022-07-01	9045117
BMJ Open	2022-07-01	9058785
BMJ Open	2022-07-01	9058692
BMJ Open	2022-07-01	9058765
BMJ Open	2022-07-01	9045061
BMJ Open	2022-07-01	9058799
BMJ Open	2022-07-01	9058771
BMJ Open	2022-07-01	9047705
BMJ Open	2022-07-01	9058783
BMJ Open	2022-07-01	9045052
BMJ Open	2022-07-01	9058291
BMJ Open	2022-07-01	9058772
BMJ Open	2022-07-01	10098263
BMJ Open	2022-07-01	9058758
BMJ Open	2022-07-01	9058807
BMJ Open	2022-07-01	9047816
BMJ Open	2022-07-01	9058763
BMJ Open	2022-07-01	9047977
BMJ Open	2022-07-01	9058764
BMJ Open	2022-07-01	9058800
BMJ Open	2022-07-01	9052058
BMJ Open	2022-07-01	9083432
BMJ Open	2022-07-01	9083403
BMJ Open	2022-07-01	9073395
BMJ Open	2022-07-01	9066482
BMJ Open	2022-07-01	9062789
BMJ Open	2022-07-01	9083421
BMJ Open	2022-07-01	9083420
BMJ Open	2022-07-01	9073393
BMJ Open	2022-07-01	9083386
BMJ Open	2022-07-01	9062455
BMJ Open	2022-07-01	9073414
BMJ Open	2022-07-01	9062821
BMJ Open	2022-07-01	9062808
BMJ Open	2022-07-01	9062461
BMJ Open	2022-07-01	9062791
BMJ Open	2022-07-01	9066562
BMJ Open	2022-07-01	9062872
BMJ Open	2022-07-01	9073409
BMJ Open	2022-07-01	9062796
BMJ Open	2022-07-01	9073412
BMJ Open	2022-07-01	9062795
BMJ Open	2022-07-01	9062809
BMJ Open	2022-07-01	9066484
BMJ Open	2022-07-01	9062800
BMJ Open	2022-07-01	9083423
BMJ Open	2022-07-01	9096538
BMJ Open	2022-07-01	9096568
BMJ Open	2022-07-01	9096531
BMJ Open	2022-07-01	9096055
BMJ Open	2022-07-01	9109028
BMJ Open	2022-07-01	9096053
BMJ Open	2022-07-01	9109087
BMJ Open	2022-07-01	9125760
BMJ Open	2022-07-01	9092128
BMJ Open	2022-07-01	9086607
BMJ Open	2022-07-01	9086605
BMJ Open	2022-07-01	9096530
BMJ Open	2022-07-01	9096541
BMJ Open	2022-07-01	9086620
BMJ Open	2022-07-01	9086610
BMJ Open	2022-07-01	9092180
BMJ Open	2022-07-01	9109098
BMJ Open	2022-07-01	9086645
BMJ Open	2022-07-01	9096054
BMJ Open	2022-07-01	9096526
BMJ Open	2022-07-01	9096569
BMJ Open	2022-07-01	9096546
BMJ Open	2022-07-01	9096052
BMJ Open	2022-07-01	9096477
BMJ Open	2022-07-01	9109034
BMJ Open	2022-07-01	9121495
BMJ Open	2022-07-01	9121487
BMJ Open	2022-07-01	9121107
BMJ Open	2022-07-01	9119188
BMJ Open	2022-07-01	9114957
BMJ Open	2022-07-01	9121108
BMJ Open	2022-07-01	9115030
BMJ Open	2022-07-01	9121110
BMJ Open	2022-07-01	9121481
BMJ Open	2022-07-01	9121111
BMJ Open	2022-07-01	9121113
BMJ Open	2022-07-01	9114948
BMJ Open	2022-07-01	9121490
BMJ Open	2022-07-01	9119190
BMJ Open	2022-07-01	9121109
BMJ Open	2022-07-01	9121489
BMJ Open	2022-07-01	9121411
BMJ Open	2022-07-01	9119183
BMJ Open	2022-07-01	9121477
BMJ Open	2022-07-01	9119181
BMJ Open	2022-07-01	9114855
BMJ Open	2022-07-01	9115026
BMJ Open	2022-07-01	9114847
BMJ Open	2022-07-01	9115041
BMJ Open	2022-07-01	9114849
BMJ Open	2022-07-01	9161073
BMJ Open	2022-07-01	9174834
BMJ Open	2022-07-01	9152624
BMJ Open	2022-07-01	9150171
BMJ Open	2022-07-01	9157349
BMJ Open	2022-07-01	9157332
BMJ Open	2022-07-01	9152933
BMJ Open	2022-07-01	9157351
BMJ Open	2022-07-01	9152945
BMJ Open	2022-07-01	9125700
BMJ Open	2022-07-01	9160588
BMJ Open	2022-07-01	9160595
BMJ Open	2022-07-01	9153056
BMJ Open	2022-07-01	9152934
BMJ Open	2022-07-01	9161103
BMJ Open	2022-07-01	9152622
BMJ Open	2022-07-01	9161055
BMJ Open	2022-07-01	9171255
BMJ Open	2022-07-01	9161053
BMJ Open	2022-07-01	9160592
BMJ Open	2022-07-01	9152932
BMJ Open	2022-07-01	9327797
BMJ Open	2022-07-01	9137347
BMJ Open	2022-07-01	9171221
BMJ Open	2022-07-01	9150152
BMJ Open	2022-07-01	9171232
BMJ Open	2022-07-01	9171285
BMJ Open	2022-07-01	9170796
BMJ Open	2022-07-01	9171226
BMJ Open	2022-07-01	9171272
BMJ Open	2022-07-01	9174534
BMJ Open	2022-07-01	9185475
BMJ Open	2022-07-01	9171277
BMJ Open	2022-07-01	9171172
BMJ Open	2022-07-01	9171274
BMJ Open	2022-07-01	9184994
BMJ Open	2022-07-01	9185592
BMJ Open	2022-07-01	9171231
BMJ Open	2022-07-01	9171265
BMJ Open	2022-07-01	9171254
BMJ Open	2022-07-01	9174781
BMJ Open	2022-07-01	9171209
BMJ Open	2022-07-01	9174797
BMJ Open	2022-07-01	9170798
BMJ Open	2022-07-01	9171216
BMJ Open	2022-07-01	9171271
BMJ Open	2022-07-01	9174772
BMJ Open	2022-07-01	9163534
BMJ Open	2022-07-01	9185487
BMJ Open	2022-07-01	9171268
BMJ Open	2022-07-01	9189820
BMJ Open	2022-07-01	9196175
BMJ Open	2022-07-01	9189838
BMJ Open	2022-07-01	9195156
BMJ Open	2022-07-01	9204416
BMJ Open	2022-07-01	9198789
BMJ Open	2022-07-01	9198387
BMJ Open	2022-07-01	9198694
BMJ Open	2022-07-01	9196176
BMJ Open	2022-07-01	9198704
BMJ Open	2022-07-01	9204431
BMJ Open	2022-07-01	9196170
BMJ Open	2022-07-01	9196189
BMJ Open	2022-07-01	9204016
BMJ Open	2022-07-01	9189851
BMJ Open	2022-07-01	9198691
BMJ Open	2022-07-01	9189849
BMJ Open	2022-07-01	9204447
BMJ Open	2022-07-01	9196171
BMJ Open	2022-07-01	9196199
BMJ Open	2022-07-01	9204454
BMJ Open	2022-07-01	9189546
BMJ Open	2022-07-01	9204411
BMJ Open	2022-07-01	9185398
BMJ Open	2022-07-01	9198791
BMJ Open	2022-07-01	9214370
BMJ Open	2022-07-01	9214401
BMJ Open	2022-07-01	9214359
BMJ Open	2022-07-01	9226879
BMJ Open	2022-07-01	9226930
BMJ Open	2022-07-01	9214407
BMJ Open	2022-07-01	9207575
BMJ Open	2022-07-01	9226937
BMJ Open	2022-07-01	9214374
BMJ Open	2022-07-01	9207925
BMJ Open	2022-07-01	9214381
BMJ Open	2022-07-01	9204413
BMJ Open	2022-07-01	9207954
BMJ Open	2022-07-01	9226862
BMJ Open	2022-07-01	9207897
BMJ Open	2022-07-01	9207756
BMJ Open	2022-07-01	9207576
BMJ Open	2022-07-01	9214410
BMJ Open	2022-07-01	9226934
BMJ Open	2022-07-01	9214404
BMJ Open	2022-07-01	9214357
BMJ Open	2022-07-01	9214353
BMJ Open	2022-07-01	9214413
BMJ Open	2022-07-01	9207757
BMJ Open	2022-07-01	9214369
BMJ Open	2022-07-01	9244669
BMJ Open	2022-07-01	9247696
BMJ Open	2022-07-01	9244722
BMJ Open	2022-07-01	9240875
BMJ Open	2022-07-01	9252204
BMJ Open	2022-07-01	9247686
BMJ Open	2022-07-01	9244682
BMJ Open	2022-07-01	9252200
BMJ Open	2022-07-01	9252208
BMJ Open	2022-07-01	9252202
BMJ Open	2022-07-01	9240935
BMJ Open	2022-07-01	9247651
BMJ Open	2022-07-01	9244663
BMJ Open	2022-07-01	9247692
BMJ Open	2022-07-01	9240884
BMJ Open	2022-07-01	9240448
BMJ Open	2022-07-01	9247323
BMJ Open	2022-07-01	9252210
BMJ Open	2022-07-01	9237880
BMJ Open	2022-07-01	9244716
BMJ Open	2022-07-01	9247663
BMJ Open	2022-07-01	9237881
BMJ Open	2022-07-01	9244685
BMJ Open	2022-07-01	9237652
BMJ Open	2022-07-01	9244672
BMJ Open	2022-10-01	9272105
BMJ Open	2022-10-01	9263934
BMJ Open	2022-10-01	9271838
BMJ Open	2022-10-01	9258500
BMJ Open	2022-10-01	9255412
BMJ Open	2022-10-01	9260811
BMJ Open	2022-10-01	9258480
BMJ Open	2022-10-01	9255408
BMJ Open	2022-10-01	9255402
BMJ Open	2022-10-01	9260787
BMJ Open	2022-10-01	9258514
BMJ Open	2022-10-01	9272125
BMJ Open	2022-10-01	9263904
BMJ Open	2022-10-01	9271840
BMJ Open	2022-10-01	9260797
BMJ Open	2022-10-01	9255400
BMJ Open	2022-10-01	9260808
BMJ Open	2022-10-01	9263376
BMJ Open	2022-10-01	9263908
BMJ Open	2022-10-01	9263938
BMJ Open	2022-10-01	9263936
BMJ Open	2022-10-01	9255398
BMJ Open	2022-10-01	9263911
BMJ Open	2022-10-01	9272130
BMJ Open	2022-10-01	9260812
BMJ Open	2022-10-01	9274540
BMJ Open	2022-10-01	9295642
BMJ Open	2022-10-01	9280897
BMJ Open	2022-10-01	9280900
BMJ Open	2022-10-01	9289011
BMJ Open	2022-10-01	9295670
BMJ Open	2022-10-01	9277025
BMJ Open	2022-10-01	9315913
BMJ Open	2022-10-01	9277385
BMJ Open	2022-10-01	9280876
BMJ Open	2022-10-01	9274509
BMJ Open	2022-10-01	9295672
BMJ Open	2022-10-01	9295668
BMJ Open	2022-10-01	9274020
BMJ Open	2022-10-01	9289020
BMJ Open	2022-10-01	9289022
BMJ Open	2022-10-01	9280226
BMJ Open	2022-10-01	9295674
BMJ Open	2022-10-01	9274508
BMJ Open	2022-10-01	9277397
BMJ Open	2022-10-01	9289039
BMJ Open	2022-10-01	9295671
BMJ Open	2022-10-01	9274021
BMJ Open	2022-10-01	9280877
BMJ Open	2022-10-01	9280896
BMJ Open	2022-10-01	9297214
